ticket_id,date,category,severity,sku,region,resolution_days
TKT-20260518-01468,2026-05-18,billing,medium,,North,5.3
TKT-20260518-01469,2026-05-18,product_defect,high,NOVA-AUD-01,West,3.3
TKT-20260518-01470,2026-05-18,product_defect,medium,NOVA-WBL-02,East,1.8
TKT-20260518-01471,2026-05-18,late_delivery,low,NOVA-WBL-02,South,
TKT-20260518-01472,2026-05-18,late_delivery,high,NOVA-WBL-02,West,6.9
TKT-20260518-01473,2026-05-18,late_delivery,medium,NOVA-WBL-01,South,5.9
TKT-20260518-01474,2026-05-18,product_defect,medium,NOVA-MOB-02,South,4.1
TKT-20260519-01475,2026-05-19,product_defect,high,NOVA-CPT-02,West,4.5
TKT-20260519-01476,2026-05-19,late_delivery,medium,NOVA-AUD-02,North,4.0
TKT-20260519-01477,2026-05-19,billing,medium,,West,4.9
TKT-20260519-01478,2026-05-19,late_delivery,high,NOVA-MOB-02,West,3.3
TKT-20260519-01479,2026-05-19,late_delivery,high,NOVA-AUD-01,North,3.9
TKT-20260519-01480,2026-05-19,late_delivery,medium,NOVA-MOB-01,West,3.3
TKT-20260519-01481,2026-05-19,late_delivery,high,NOVA-AUD-02,South,6.0
TKT-20260519-01482,2026-05-19,late_delivery,medium,NOVA-AUD-02,North,3.8
TKT-20260519-01483,2026-05-19,damaged,low,NOVA-MOB-02,West,6.2
TKT-20260519-01484,2026-05-19,late_delivery,high,NOVA-AUD-02,West,1.2
TKT-20260519-01485,2026-05-19,late_delivery,medium,NOVA-WBL-01,North,1.1
TKT-20260519-01486,2026-05-19,late_delivery,low,NOVA-AUD-02,South,4.2
TKT-20260519-01487,2026-05-19,wrong_item,high,NOVA-WBL-02,East,2.3
TKT-20260519-01488,2026-05-19,billing,low,,East,
TKT-20260520-01489,2026-05-20,wrong_item,low,NOVA-MOB-02,North,
TKT-20260520-01490,2026-05-20,wrong_item,high,NOVA-AUD-02,West,5.1
TKT-20260520-01491,2026-05-20,billing,medium,,South,3.6
TKT-20260520-01492,2026-05-20,late_delivery,low,NOVA-WBL-01,West,
TKT-20260520-01493,2026-05-20,product_defect,high,NOVA-MOB-01,South,6.7
TKT-20260520-01494,2026-05-20,wrong_item,medium,NOVA-WBL-02,North,4.9
TKT-20260520-01495,2026-05-20,damaged,medium,NOVA-MOB-02,South,2.8
TKT-20260520-01496,2026-05-20,product_defect,low,NOVA-MOB-02,West,0.6
TKT-20260520-01497,2026-05-20,late_delivery,high,NOVA-AUD-01,West,0.7
TKT-20260520-01498,2026-05-20,billing,low,,North,6.9
TKT-20260520-01499,2026-05-20,wrong_item,low,NOVA-AUD-01,South,
TKT-20260520-01500,2026-05-20,wrong_item,low,NOVA-WBL-02,West,1.8
TKT-20260520-01501,2026-05-20,late_delivery,medium,NOVA-AUD-01,North,5.8
TKT-20260520-01502,2026-05-20,late_delivery,low,NOVA-WBL-01,East,2.7
TKT-20260521-01503,2026-05-21,late_delivery,medium,NOVA-CPT-01,South,
TKT-20260521-01504,2026-05-21,other,medium,,West,4.2
TKT-20260521-01505,2026-05-21,late_delivery,low,NOVA-CPT-02,North,1.7
TKT-20260521-01506,2026-05-21,late_delivery,low,NOVA-AUD-02,East,3.7
TKT-20260521-01507,2026-05-21,late_delivery,medium,NOVA-AUD-02,South,2.6
TKT-20260521-01508,2026-05-21,late_delivery,medium,NOVA-MOB-01,West,3.5
TKT-20260521-01509,2026-05-21,late_delivery,low,NOVA-WBL-01,East,4.5
TKT-20260521-01510,2026-05-21,late_delivery,low,NOVA-CPT-02,West,4.3
TKT-20260521-01511,2026-05-21,late_delivery,low,NOVA-WBL-01,South,5.1
TKT-20260521-01512,2026-05-21,other,critical,,North,1.3
TKT-20260521-01513,2026-05-21,late_delivery,high,NOVA-AUD-01,North,3.5
TKT-20260521-01514,2026-05-21,late_delivery,low,NOVA-MOB-01,West,5.9
TKT-20260521-01515,2026-05-21,billing,medium,,South,
TKT-20260521-01516,2026-05-21,late_delivery,medium,NOVA-AUD-02,West,2.0
TKT-20260521-01517,2026-05-21,late_delivery,medium,NOVA-MOB-02,West,3.4
TKT-20260521-01518,2026-05-21,product_defect,medium,NOVA-AUD-01,North,
TKT-20260522-01519,2026-05-22,product_defect,low,NOVA-WBL-01,East,4.3
TKT-20260522-01520,2026-05-22,billing,critical,,South,
TKT-20260522-01521,2026-05-22,late_delivery,low,NOVA-MOB-02,North,0.7
TKT-20260522-01522,2026-05-22,wrong_item,low,NOVA-AUD-02,South,4.1
TKT-20260522-01523,2026-05-22,other,medium,,South,
TKT-20260522-01524,2026-05-22,product_defect,medium,NOVA-MOB-02,West,7.0
TKT-20260522-01525,2026-05-22,late_delivery,medium,NOVA-MOB-02,East,
TKT-20260522-01526,2026-05-22,product_defect,high,NOVA-AUD-02,South,5.8
TKT-20260522-01527,2026-05-22,other,critical,,North,5.1
TKT-20260522-01528,2026-05-22,other,high,,South,3.8
TKT-20260522-01529,2026-05-22,damaged,medium,NOVA-AUD-02,West,4.4
TKT-20260522-01530,2026-05-22,product_defect,low,NOVA-CPT-01,East,
TKT-20260522-01531,2026-05-22,late_delivery,low,NOVA-WBL-01,West,5.0
TKT-20260522-01532,2026-05-22,product_defect,low,NOVA-AUD-01,North,6.2
TKT-20260522-01533,2026-05-22,other,medium,,North,1.5
TKT-20260523-01534,2026-05-23,late_delivery,medium,NOVA-MOB-01,East,7.0
TKT-20260523-01535,2026-05-23,damaged,low,NOVA-MOB-02,North,5.2
TKT-20260523-01536,2026-05-23,product_defect,medium,NOVA-WBL-01,South,0.6
TKT-20260523-01537,2026-05-23,late_delivery,medium,NOVA-CPT-01,North,5.7
TKT-20260523-01538,2026-05-23,billing,high,,North,4.8
TKT-20260523-01539,2026-05-23,wrong_item,low,NOVA-CPT-02,North,1.3
TKT-20260523-01540,2026-05-23,product_defect,high,NOVA-CPT-01,South,5.5
TKT-20260523-01541,2026-05-23,late_delivery,medium,NOVA-CPT-01,East,
TKT-20260523-01542,2026-05-23,wrong_item,critical,NOVA-MOB-01,North,6.9
TKT-20260523-01543,2026-05-23,billing,low,,South,
TKT-20260523-01544,2026-05-23,wrong_item,high,NOVA-AUD-02,West,1.2
TKT-20260523-01545,2026-05-23,billing,low,,North,3.5
TKT-20260523-01546,2026-05-23,other,low,,East,4.0
TKT-20260524-01547,2026-05-24,late_delivery,low,NOVA-AUD-02,South,4.0
TKT-20260524-01548,2026-05-24,product_defect,medium,NOVA-MOB-01,North,4.0
TKT-20260524-01549,2026-05-24,wrong_item,low,NOVA-CPT-01,North,2.2
TKT-20260524-01550,2026-05-24,product_defect,low,NOVA-CPT-02,East,1.7
TKT-20260524-01551,2026-05-24,billing,high,,West,4.2
TKT-20260524-01552,2026-05-24,late_delivery,critical,NOVA-WBL-01,South,
TKT-20260524-01553,2026-05-24,late_delivery,low,NOVA-WBL-02,West,1.5
TKT-20260524-01554,2026-05-24,billing,low,,East,3.2
TKT-20260524-01555,2026-05-24,wrong_item,medium,NOVA-CPT-01,East,5.7
TKT-20260524-01556,2026-05-24,late_delivery,low,NOVA-AUD-01,North,5.0
TKT-20260524-01557,2026-05-24,billing,high,,South,
TKT-20260525-01558,2026-05-25,wrong_item,low,NOVA-WBL-01,North,
TKT-20260525-01559,2026-05-25,product_defect,low,NOVA-CPT-02,South,7.0
TKT-20260525-01560,2026-05-25,product_defect,high,NOVA-WBL-01,West,1.4
TKT-20260525-01561,2026-05-25,product_defect,medium,NOVA-AUD-02,East,4.6
TKT-20260525-01562,2026-05-25,billing,high,,North,1.9
TKT-20260525-01563,2026-05-25,late_delivery,medium,NOVA-WBL-02,North,1.9
TKT-20260525-01564,2026-05-25,late_delivery,low,NOVA-MOB-02,West,6.0
TKT-20260525-01565,2026-05-25,product_defect,medium,NOVA-AUD-01,South,6.0
TKT-20260525-01566,2026-05-25,product_defect,medium,NOVA-AUD-02,East,0.9
TKT-20260525-01567,2026-05-25,product_defect,medium,NOVA-MOB-02,North,
TKT-20260525-01568,2026-05-25,late_delivery,high,NOVA-WBL-01,South,2.2
TKT-20260525-01569,2026-05-25,other,high,,North,4.7
TKT-20260525-01570,2026-05-25,product_defect,high,NOVA-CPT-01,North,5.5
TKT-20260525-01571,2026-05-25,other,low,,South,7.0
TKT-20260525-01572,2026-05-25,product_defect,medium,NOVA-WBL-01,West,1.2
TKT-20260526-01573,2026-05-26,wrong_item,critical,NOVA-MOB-02,West,
TKT-20260526-01574,2026-05-26,wrong_item,high,NOVA-AUD-01,West,6.8
TKT-20260526-01575,2026-05-26,billing,critical,,North,1.2
TKT-20260526-01576,2026-05-26,damaged,high,NOVA-AUD-02,West,1.6
TKT-20260526-01577,2026-05-26,late_delivery,low,NOVA-CPT-01,South,6.8
TKT-20260526-01578,2026-05-26,late_delivery,low,NOVA-MOB-01,North,1.4
TKT-20260526-01579,2026-05-26,wrong_item,medium,NOVA-MOB-01,North,6.7
TKT-20260526-01580,2026-05-26,other,medium,,East,4.6
TKT-20260526-01581,2026-05-26,wrong_item,low,NOVA-WBL-01,North,
TKT-20260526-01582,2026-05-26,late_delivery,critical,NOVA-AUD-01,West,
TKT-20260526-01583,2026-05-26,product_defect,low,NOVA-CPT-02,North,
TKT-20260526-01584,2026-05-26,late_delivery,low,NOVA-MOB-01,North,
TKT-20260526-01585,2026-05-26,other,medium,,South,
TKT-20260526-01586,2026-05-26,late_delivery,high,NOVA-MOB-01,North,4.5
TKT-20260526-01587,2026-05-26,billing,critical,,East,1.6
TKT-20260527-01588,2026-05-27,billing,medium,,West,6.3
TKT-20260527-01589,2026-05-27,late_delivery,critical,NOVA-MOB-01,North,1.6
TKT-20260527-01590,2026-05-27,other,medium,,West,3.5
TKT-20260527-01591,2026-05-27,late_delivery,medium,NOVA-WBL-02,North,2.7
TKT-20260527-01592,2026-05-27,damaged,low,NOVA-WBL-02,South,2.2
TKT-20260527-01593,2026-05-27,late_delivery,low,NOVA-CPT-01,East,
TKT-20260527-01594,2026-05-27,other,high,,South,1.4
TKT-20260527-01595,2026-05-27,late_delivery,high,NOVA-CPT-02,West,2.0
TKT-20260527-01596,2026-05-27,late_delivery,low,NOVA-MOB-02,East,6.6
TKT-20260527-01597,2026-05-27,other,medium,,South,6.8
TKT-20260527-01598,2026-05-27,product_defect,low,NOVA-WBL-02,North,5.3
TKT-20260527-01599,2026-05-27,late_delivery,low,NOVA-MOB-01,North,6.4
TKT-20260527-01600,2026-05-27,wrong_item,high,NOVA-MOB-01,North,5.5
TKT-20260528-01601,2026-05-28,late_delivery,medium,NOVA-MOB-02,East,5.1
TKT-20260528-01602,2026-05-28,late_delivery,low,NOVA-MOB-01,West,5.6
TKT-20260528-01603,2026-05-28,late_delivery,medium,NOVA-AUD-01,South,3.7
TKT-20260528-01604,2026-05-28,damaged,high,NOVA-AUD-01,East,5.2
TKT-20260528-01605,2026-05-28,late_delivery,medium,NOVA-WBL-02,East,5.6
TKT-20260528-01606,2026-05-28,product_defect,low,NOVA-AUD-01,North,1.6
TKT-20260528-01607,2026-05-28,late_delivery,medium,NOVA-WBL-01,East,4.1
TKT-20260528-01608,2026-05-28,wrong_item,low,NOVA-MOB-01,South,0.5
TKT-20260528-01609,2026-05-28,late_delivery,low,NOVA-MOB-01,South,5.5
TKT-20260528-01610,2026-05-28,other,medium,,North,0.9
TKT-20260528-01611,2026-05-28,billing,low,,North,
TKT-20260528-01612,2026-05-28,late_delivery,low,NOVA-MOB-01,West,1.2
TKT-20260528-01613,2026-05-28,other,low,,West,6.5
TKT-20260528-01614,2026-05-28,wrong_item,low,NOVA-AUD-02,West,
TKT-20260529-01615,2026-05-29,product_defect,medium,NOVA-CPT-01,West,6.2
TKT-20260529-01616,2026-05-29,other,low,,South,
TKT-20260529-01617,2026-05-29,wrong_item,medium,NOVA-CPT-02,South,3.6
TKT-20260529-01618,2026-05-29,damaged,critical,NOVA-AUD-02,South,6.8
TKT-20260529-01619,2026-05-29,late_delivery,medium,NOVA-AUD-01,South,6.6
TKT-20260529-01620,2026-05-29,billing,low,,North,3.9
TKT-20260529-01621,2026-05-29,wrong_item,low,NOVA-WBL-01,North,1.5
TKT-20260529-01622,2026-05-29,late_delivery,high,NOVA-WBL-01,North,4.4
TKT-20260529-01623,2026-05-29,damaged,low,NOVA-AUD-01,West,
TKT-20260529-01624,2026-05-29,late_delivery,low,NOVA-AUD-02,West,3.3
TKT-20260529-01625,2026-05-29,late_delivery,medium,NOVA-AUD-01,East,0.8
TKT-20260529-01626,2026-05-29,billing,low,,North,6.4
TKT-20260529-01627,2026-05-29,damaged,high,NOVA-AUD-01,East,2.9
TKT-20260529-01628,2026-05-29,product_defect,low,NOVA-CPT-02,South,
TKT-20260530-01629,2026-05-30,damaged,high,NOVA-AUD-02,East,2.1
TKT-20260530-01630,2026-05-30,late_delivery,medium,NOVA-AUD-02,South,3.4
TKT-20260530-01631,2026-05-30,product_defect,medium,NOVA-AUD-01,South,6.4
TKT-20260530-01632,2026-05-30,billing,medium,,North,6.3
TKT-20260530-01633,2026-05-30,product_defect,low,NOVA-WBL-02,South,5.9
TKT-20260530-01634,2026-05-30,damaged,low,NOVA-MOB-01,East,1.2
TKT-20260530-01635,2026-05-30,billing,high,,North,2.4
TKT-20260530-01636,2026-05-30,late_delivery,low,NOVA-MOB-02,East,4.2
TKT-20260530-01637,2026-05-30,late_delivery,low,NOVA-CPT-01,North,0.7
TKT-20260530-01638,2026-05-30,product_defect,low,NOVA-WBL-01,North,
TKT-20260530-01639,2026-05-30,damaged,medium,NOVA-AUD-01,West,3.0
TKT-20260531-01640,2026-05-31,product_defect,high,NOVA-MOB-01,South,1.1
TKT-20260531-01641,2026-05-31,late_delivery,high,NOVA-CPT-01,South,6.8
TKT-20260531-01642,2026-05-31,billing,critical,,East,6.8
TKT-20260531-01643,2026-05-31,damaged,medium,NOVA-MOB-01,East,2.4
TKT-20260531-01644,2026-05-31,late_delivery,high,NOVA-CPT-02,West,2.6
TKT-20260531-01645,2026-05-31,product_defect,medium,NOVA-CPT-01,East,1.6
TKT-20260531-01646,2026-05-31,late_delivery,critical,NOVA-CPT-02,West,
TKT-20260531-01647,2026-05-31,late_delivery,low,NOVA-CPT-02,North,5.7
TKT-20260531-01648,2026-05-31,late_delivery,medium,NOVA-AUD-02,North,0.9
TKT-20260531-01649,2026-05-31,product_defect,low,NOVA-WBL-02,West,
TKT-20260531-01650,2026-05-31,late_delivery,high,NOVA-AUD-02,East,6.5
TKT-20260531-01651,2026-05-31,wrong_item,low,NOVA-WBL-02,West,1.2
TKT-20260531-01652,2026-05-31,wrong_item,low,NOVA-CPT-02,South,3.8
TKT-20260531-01653,2026-05-31,wrong_item,low,NOVA-AUD-02,East,6.5
TKT-20260531-01654,2026-05-31,late_delivery,medium,NOVA-AUD-02,North,
TKT-20260601-01655,2026-06-01,late_delivery,low,NOVA-CPT-02,West,4.7
TKT-20260601-01656,2026-06-01,damaged,critical,NOVA-AUD-02,East,5.3
TKT-20260601-01657,2026-06-01,product_defect,low,NOVA-CPT-02,South,
TKT-20260601-01658,2026-06-01,product_defect,high,NOVA-AUD-01,West,3.1
TKT-20260601-01659,2026-06-01,late_delivery,low,NOVA-AUD-02,North,4.0
TKT-20260601-01660,2026-06-01,other,low,,East,
TKT-20260601-01661,2026-06-01,product_defect,low,NOVA-CPT-01,East,6.6
TKT-20260601-01662,2026-06-01,wrong_item,low,NOVA-MOB-02,South,3.3
TKT-20260601-01663,2026-06-01,other,medium,,North,3.6
TKT-20260601-01664,2026-06-01,damaged,low,NOVA-CPT-02,East,4.9
TKT-20260601-01665,2026-06-01,wrong_item,critical,NOVA-AUD-01,South,2.7
TKT-20260602-01666,2026-06-02,other,medium,,West,5.4
TKT-20260602-01667,2026-06-02,late_delivery,medium,NOVA-CPT-02,East,1.2
TKT-20260602-01668,2026-06-02,product_defect,low,NOVA-MOB-02,West,6.4
TKT-20260602-01669,2026-06-02,late_delivery,high,NOVA-AUD-02,South,6.9
TKT-20260602-01670,2026-06-02,product_defect,low,NOVA-CPT-01,East,1.6
TKT-20260602-01671,2026-06-02,other,medium,,North,6.1
TKT-20260602-01672,2026-06-02,damaged,medium,NOVA-MOB-02,North,3.1
TKT-20260602-01673,2026-06-02,billing,medium,,South,5.9
TKT-20260602-01674,2026-06-02,late_delivery,medium,NOVA-MOB-01,North,0.9
TKT-20260602-01675,2026-06-02,product_defect,low,NOVA-MOB-01,East,6.8
TKT-20260602-01676,2026-06-02,late_delivery,high,NOVA-WBL-01,East,0.6
TKT-20260602-01677,2026-06-02,product_defect,high,NOVA-AUD-01,North,2.7
TKT-20260602-01678,2026-06-02,late_delivery,medium,NOVA-MOB-01,East,5.0
TKT-20260603-01679,2026-06-03,late_delivery,low,NOVA-WBL-02,West,1.1
TKT-20260603-01680,2026-06-03,billing,medium,,West,1.8
TKT-20260603-01681,2026-06-03,late_delivery,low,NOVA-WBL-01,South,1.7
TKT-20260603-01682,2026-06-03,late_delivery,low,NOVA-AUD-02,North,0.8
TKT-20260603-01683,2026-06-03,product_defect,critical,NOVA-CPT-02,West,0.5
TKT-20260603-01684,2026-06-03,late_delivery,low,NOVA-WBL-01,East,4.0
TKT-20260603-01685,2026-06-03,wrong_item,low,NOVA-AUD-01,North,3.2
TKT-20260603-01686,2026-06-03,product_defect,low,NOVA-MOB-02,North,
TKT-20260603-01687,2026-06-03,billing,low,,East,4.7
TKT-20260603-01688,2026-06-03,wrong_item,high,NOVA-WBL-02,South,
TKT-20260603-01689,2026-06-03,late_delivery,medium,NOVA-MOB-02,North,6.8
TKT-20260604-01690,2026-06-04,late_delivery,low,NOVA-AUD-02,South,5.2
TKT-20260604-01691,2026-06-04,late_delivery,low,NOVA-MOB-02,East,5.7
TKT-20260604-01692,2026-06-04,late_delivery,high,NOVA-WBL-01,West,1.1
TKT-20260604-01693,2026-06-04,late_delivery,low,NOVA-CPT-02,West,4.7
TKT-20260604-01694,2026-06-04,other,low,,North,1.4
TKT-20260604-01695,2026-06-04,wrong_item,medium,NOVA-MOB-01,South,3.5
TKT-20260604-01696,2026-06-04,late_delivery,low,NOVA-AUD-01,South,0.6
TKT-20260604-01697,2026-06-04,damaged,medium,NOVA-MOB-02,North,2.2
TKT-20260604-01698,2026-06-04,wrong_item,low,NOVA-AUD-01,West,4.4
TKT-20260604-01699,2026-06-04,other,high,,East,
TKT-20260604-01700,2026-06-04,product_defect,medium,NOVA-WBL-01,East,3.5
TKT-20260604-01701,2026-06-04,damaged,medium,NOVA-AUD-01,West,
TKT-20260605-01702,2026-06-05,wrong_item,medium,NOVA-CPT-02,North,0.8
TKT-20260605-01703,2026-06-05,product_defect,low,NOVA-CPT-01,South,
TKT-20260605-01704,2026-06-05,late_delivery,low,NOVA-MOB-02,North,6.2
TKT-20260605-01705,2026-06-05,product_defect,low,NOVA-MOB-01,East,1.8
TKT-20260605-01706,2026-06-05,other,high,,East,5.5
TKT-20260605-01707,2026-06-05,product_defect,low,NOVA-WBL-01,West,2.5
TKT-20260605-01708,2026-06-05,damaged,medium,NOVA-MOB-01,North,2.2
TKT-20260605-01709,2026-06-05,billing,medium,,North,
TKT-20260605-01710,2026-06-05,product_defect,medium,NOVA-CPT-01,South,4.3
TKT-20260605-01711,2026-06-05,late_delivery,medium,NOVA-CPT-02,West,2.4
TKT-20260605-01712,2026-06-05,wrong_item,medium,NOVA-AUD-01,South,3.6
TKT-20260605-01713,2026-06-05,wrong_item,medium,NOVA-CPT-02,East,0.8
TKT-20260606-01714,2026-06-06,late_delivery,high,NOVA-WBL-02,South,
TKT-20260606-01715,2026-06-06,late_delivery,high,NOVA-CPT-02,East,
TKT-20260606-01716,2026-06-06,other,high,,East,0.9
TKT-20260606-01717,2026-06-06,product_defect,low,NOVA-WBL-02,North,5.6
TKT-20260606-01718,2026-06-06,product_defect,low,NOVA-MOB-02,East,3.9
TKT-20260606-01719,2026-06-06,billing,high,,East,2.6
TKT-20260606-01720,2026-06-06,late_delivery,low,NOVA-WBL-01,East,2.9
TKT-20260606-01721,2026-06-06,product_defect,low,NOVA-AUD-02,East,0.8
TKT-20260606-01722,2026-06-06,late_delivery,medium,NOVA-WBL-02,North,1.1
TKT-20260606-01723,2026-06-06,damaged,high,NOVA-CPT-02,North,0.9
TKT-20260606-01724,2026-06-06,wrong_item,low,NOVA-WBL-01,North,1.1
TKT-20260606-01725,2026-06-06,product_defect,medium,NOVA-CPT-01,South,3.6
TKT-20260607-01726,2026-06-07,wrong_item,medium,NOVA-WBL-01,East,3.7
TKT-20260607-01727,2026-06-07,other,critical,,East,0.9
TKT-20260607-01728,2026-06-07,product_defect,medium,NOVA-CPT-02,East,3.5
TKT-20260607-01729,2026-06-07,late_delivery,high,NOVA-AUD-02,North,1.3
TKT-20260607-01730,2026-06-07,wrong_item,medium,NOVA-CPT-01,South,1.2
TKT-20260607-01731,2026-06-07,product_defect,critical,NOVA-WBL-02,East,4.2
TKT-20260607-01732,2026-06-07,product_defect,medium,NOVA-WBL-01,East,2.0
TKT-20260607-01733,2026-06-07,late_delivery,low,NOVA-MOB-01,East,6.1
TKT-20260607-01734,2026-06-07,late_delivery,low,NOVA-AUD-01,South,2.0
TKT-20260607-01735,2026-06-07,late_delivery,high,NOVA-CPT-01,East,5.8
TKT-20260607-01736,2026-06-07,billing,medium,,South,
TKT-20260607-01737,2026-06-07,product_defect,high,NOVA-CPT-01,North,6.2
TKT-20260607-01738,2026-06-07,other,low,,North,1.1
TKT-20260607-01739,2026-06-07,damaged,high,NOVA-MOB-02,North,1.3
TKT-20260607-01740,2026-06-07,late_delivery,medium,NOVA-CPT-02,East,1.3
TKT-20260608-01741,2026-06-08,late_delivery,low,NOVA-MOB-01,North,1.8
TKT-20260608-01742,2026-06-08,billing,low,,East,5.5
TKT-20260608-01743,2026-06-08,wrong_item,medium,NOVA-AUD-01,West,1.1
TKT-20260608-01744,2026-06-08,late_delivery,critical,NOVA-CPT-01,North,4.0
TKT-20260608-01745,2026-06-08,late_delivery,medium,NOVA-AUD-01,West,4.9
TKT-20260608-01746,2026-06-08,damaged,medium,NOVA-CPT-01,East,6.1
TKT-20260608-01747,2026-06-08,billing,high,,East,4.5
TKT-20260608-01748,2026-06-08,damaged,high,NOVA-WBL-01,South,5.5
TKT-20260608-01749,2026-06-08,product_defect,high,NOVA-MOB-02,East,4.7
TKT-20260608-01750,2026-06-08,wrong_item,low,NOVA-WBL-01,South,0.8
TKT-20260608-01751,2026-06-08,product_defect,high,NOVA-MOB-01,East,6.4
TKT-20260609-01752,2026-06-09,late_delivery,medium,NOVA-MOB-02,South,2.3
TKT-20260609-01753,2026-06-09,wrong_item,low,NOVA-WBL-02,South,2.1
TKT-20260609-01754,2026-06-09,wrong_item,medium,NOVA-AUD-02,West,0.8
TKT-20260609-01755,2026-06-09,product_defect,low,NOVA-MOB-02,West,3.5
TKT-20260609-01756,2026-06-09,late_delivery,high,NOVA-WBL-01,West,1.9
TKT-20260609-01757,2026-06-09,billing,critical,,North,
TKT-20260609-01758,2026-06-09,late_delivery,low,NOVA-MOB-01,East,5.9
TKT-20260609-01759,2026-06-09,late_delivery,critical,NOVA-AUD-01,West,0.9
TKT-20260609-01760,2026-06-09,late_delivery,medium,NOVA-MOB-01,North,1.4
TKT-20260609-01761,2026-06-09,wrong_item,low,NOVA-MOB-01,East,0.6
TKT-20260609-01762,2026-06-09,wrong_item,low,NOVA-AUD-01,East,0.5
TKT-20260609-01763,2026-06-09,late_delivery,low,NOVA-AUD-01,South,6.5
TKT-20260609-01764,2026-06-09,product_defect,low,NOVA-MOB-01,West,5.0
TKT-20260610-01765,2026-06-10,billing,low,,West,1.8
TKT-20260610-01766,2026-06-10,other,low,,North,1.2
TKT-20260610-01767,2026-06-10,product_defect,low,NOVA-WBL-01,East,3.8
TKT-20260610-01768,2026-06-10,late_delivery,medium,NOVA-AUD-01,North,4.3
TKT-20260610-01769,2026-06-10,wrong_item,medium,NOVA-AUD-01,North,
TKT-20260610-01770,2026-06-10,late_delivery,high,NOVA-CPT-02,North,3.8
TKT-20260610-01771,2026-06-10,product_defect,high,NOVA-MOB-01,East,3.4
TKT-20260610-01772,2026-06-10,product_defect,low,NOVA-CPT-02,South,4.5
TKT-20260610-01773,2026-06-10,product_defect,low,NOVA-AUD-01,East,
TKT-20260610-01774,2026-06-10,wrong_item,medium,NOVA-AUD-01,East,4.1
TKT-20260610-01775,2026-06-10,product_defect,critical,NOVA-AUD-02,East,1.2
TKT-20260610-01776,2026-06-10,other,low,,North,6.8
TKT-20260610-01777,2026-06-10,late_delivery,critical,NOVA-CPT-02,West,6.4
TKT-20260610-01778,2026-06-10,other,high,,North,4.5
TKT-20260611-01779,2026-06-11,damaged,low,NOVA-WBL-02,North,0.6
TKT-20260611-01780,2026-06-11,wrong_item,low,NOVA-WBL-02,South,
TKT-20260611-01781,2026-06-11,wrong_item,medium,NOVA-MOB-02,North,3.2
TKT-20260611-01782,2026-06-11,wrong_item,medium,NOVA-CPT-01,East,
TKT-20260611-01783,2026-06-11,billing,medium,,South,4.4
TKT-20260611-01784,2026-06-11,product_defect,medium,NOVA-WBL-01,East,6.5
TKT-20260611-01785,2026-06-11,late_delivery,medium,NOVA-MOB-01,East,2.5
TKT-20260611-01786,2026-06-11,wrong_item,medium,NOVA-MOB-02,North,0.8
TKT-20260611-01787,2026-06-11,other,medium,,South,
TKT-20260611-01788,2026-06-11,product_defect,high,NOVA-CPT-02,North,6.9
TKT-20260611-01789,2026-06-11,billing,high,,North,3.9
TKT-20260611-01790,2026-06-11,product_defect,medium,NOVA-WBL-02,North,
TKT-20260611-01791,2026-06-11,wrong_item,medium,NOVA-MOB-01,North,
TKT-20260612-01792,2026-06-12,late_delivery,low,NOVA-CPT-01,West,4.3
TKT-20260612-01793,2026-06-12,wrong_item,low,NOVA-AUD-01,North,
TKT-20260612-01794,2026-06-12,wrong_item,low,NOVA-AUD-02,South,3.8
TKT-20260612-01795,2026-06-12,late_delivery,high,NOVA-AUD-01,North,1.6
TKT-20260612-01796,2026-06-12,product_defect,high,NOVA-WBL-02,West,5.6
TKT-20260612-01797,2026-06-12,wrong_item,high,NOVA-CPT-02,East,2.1
TKT-20260612-01798,2026-06-12,wrong_item,medium,NOVA-WBL-02,North,2.8
TKT-20260612-01799,2026-06-12,damaged,low,NOVA-MOB-02,South,1.4
TKT-20260612-01800,2026-06-12,other,low,,West,3.0
TKT-20260612-01801,2026-06-12,other,medium,,North,4.2
TKT-20260612-01802,2026-06-12,wrong_item,low,NOVA-MOB-02,West,0.5
TKT-20260612-01803,2026-06-12,late_delivery,high,NOVA-CPT-02,West,5.6
TKT-20260612-01804,2026-06-12,late_delivery,critical,NOVA-WBL-02,West,0.8
TKT-20260612-01805,2026-06-12,damaged,low,NOVA-MOB-02,South,3.6
TKT-20260612-01806,2026-06-12,late_delivery,medium,NOVA-MOB-01,North,1.1
TKT-20260612-01807,2026-06-12,wrong_item,high,NOVA-MOB-01,West,1.1
TKT-20260613-01808,2026-06-13,wrong_item,low,NOVA-AUD-02,East,6.5
TKT-20260613-01809,2026-06-13,billing,high,,North,2.2
TKT-20260613-01810,2026-06-13,product_defect,low,NOVA-WBL-01,North,0.9
TKT-20260613-01811,2026-06-13,product_defect,high,NOVA-MOB-01,North,
TKT-20260613-01812,2026-06-13,late_delivery,medium,NOVA-CPT-01,West,1.5
TKT-20260613-01813,2026-06-13,damaged,high,NOVA-CPT-01,East,6.3
TKT-20260613-01814,2026-06-13,product_defect,medium,NOVA-AUD-01,East,6.9
TKT-20260613-01815,2026-06-13,damaged,low,NOVA-WBL-02,East,1.1
TKT-20260613-01816,2026-06-13,wrong_item,low,NOVA-AUD-02,South,
TKT-20260613-01817,2026-06-13,product_defect,low,NOVA-CPT-02,North,
